FireName,FireNo,Label,StartDate,EndDate,AreaHa,PerimeterM,VerDate
Pt Clare,8889/26,1988-89 Wildfire,1988/11/04,,1.39957751,431.92194701,06/06/2024
Cave Ck,8889/01,1988-89 Wildfire,1988/07/26,1988/07/28,27.95302929,3131.20140412,06/06/2024
Mt Bouddi Picnic Area,8889/04,1988-89 Wildfire,1988/10/04,,0.77949722,364.04466495,06/06/2024
MacMasters Beach,8889/18,1988-89 Wildfire,1988/10/29,,6.99663086,1120.20206981,06/06/2024
Snapper Point Rd,8889/08,1988-89 Wildfire,1988/10/20,1988/10/21,0.67845698,330.84555697,06/06/2024
Calore Range,8889/22,1988-89 Wildfire,1988/11/03,,398.62286780,16516.31224317,06/06/2024
Calore Range,8889/15,1988-89 Wildfire,1988/10/27,,14.26768792,2173.64473046,06/06/2024
Metropolitan,,1988-89 Wildfire,1988/03/11,,108.38712596,7453.61770893,06/06/2024
Warragamba,,1988-89 Wildfire,1988/11/03,,1.56148441,656.91084802,06/06/2024
Warragamba,,1988-89 Wildfire,1988/10/14,,47.73329365,4406.66450533,06/06/2024
Warragamba,,1988-89 Wildfire,1988/10/14,,25.32818349,2179.25562642,06/06/2024
Warragamba,,1988-89 Wildfire,1988/10/29,,4.09606924,860.82569668,06/06/2024
Warragamba,,1988-89 Wildfire,1988/10/07,,0.51087420,257.53200345,06/06/2024
Warragamba,,1988-89 Wildfire,1988/08/20,,7.35710007,1028.52474325,06/06/2024
,,1988-89 Wildfire,,,1.58835787,496.45352443,06/06/2024
,,1988-89 Wildfire,,,7.58432334,1064.58868268,06/06/2024
,,1988-89 Wildfire,,,67.87182483,4567.22688901,06/06/2024
,,1988-89 Wildfire,,,5.32328681,1023.33005805,06/06/2024
,,1988-89 Wildfire,,,15.94803956,1633.83798032,06/06/2024
,,1988-89 Wildfire,,,28.03706282,2151.99078925,06/06/2024
,,1988-89 Wildfire,,,17.37654020,1978.35975637,06/06/2024
,,1988-89 Wildfire,,,17.48443461,1600.08232597,06/06/2024
,,1989-90 Wildfire,,,626.00044400,12914.92668908,06/06/2024
,,1989-90 Wildfire,,,943.18768975,15390.54633246,06/06/2024
,,1989-90 Wildfire,,,98.62649442,5798.81405120,06/06/2024
,,1989-90 Wildfire,,,151.44441686,6409.74757759,06/06/2024
,,1989-90 Wildfire,,,45.02247726,3212.49221932,06/06/2024
,,1989-90 Wildfire,,,1.17982643,421.28898036,06/06/2024
,,1989-90 Wildfire,,,5963.03126570,41359.86935943,06/06/2024
,,1989-90 Wildfire,,,175.55624511,5793.48750907,06/06/2024
,,1989-90 Wildfire,,,20.40162917,2391.11486488,06/06/2024
,,1989-90 Wildfire,,,5.49071551,965.69966877,06/06/2024
,,1989-90 Wildfire,,,1200.32060964,18008.55383336,06/06/2024
,,1989-90 Wildfire,,,58.59896578,4345.56594294,06/06/2024
,,1989-90 Wildfire,,,42.32160305,3936.09867716,06/06/2024
,,1989-90 Wildfire,,,16.51202073,1550.10654169,06/06/2024
,,1989-90 Wildfire,,,1069.89038170,18454.14331197,06/06/2024
,,1989-90 Wildfire,,,64.22165845,3771.29178754,06/06/2024
,,1989-90 Wildfire,,,4.04029709,783.38525142,06/06/2024
,,1989-90 Wildfire,,,3.77469226,922.42112415,06/06/2024
,,1989-90 Wildfire,,,12.79793654,1412.34553869,06/06/2024
,,1989-90 Wildfire,1989/10/01,,0.36335211,241.63113810,06/06/2024
,,1989-90 Wildfire,1990/02/01,,1.00223223,379.03619266,06/06/2024
,,1989-90 Wildfire,1989/09/01,,20.85011332,1969.66048205,06/06/2024
,,1989-90 Wildfire,1989/09/01,,0.44350644,269.94334077,06/06/2024
,,1989-90 Wildfire,1990/05/15,,0.61315944,292.81062646,06/06/2024
,,1989-90 Wildfire,1989/09/25,,45.34190854,4374.56176499,06/06/2024
,,1989-90 Wildfire,,,9.39331647,2182.07811342,06/06/2024
,,1989-90 Wildfire,,,28.26236586,2601.46326800,06/06/2024
,,1989-90 Wildfire,,,0.25033188,225.05023716,06/06/2024
,,1989-90 Wildfire,,,25.17446622,2779.58161235,06/06/2024
,,1989-90 Wildfire,,,0.12821666,144.65405955,06/06/2024
,,1989-90 Wildfire,,,0.05480730,91.99944006,06/06/2024
,,1989-90 Wildfire,,,0.03545469,86.21977951,06/06/2024
,,1989-90 Wildfire,,,738.71599182,14841.10289042,06/06/2024
,,1989-90 Wildfire,,,0.48682111,274.76265951,06/06/2024
,,1989-90 Wildfire,,,15.12070851,2055.94413151,06/06/2024
,,1989-90 Wildfire,,,9.50467357,1591.74961511,06/06/2024
,,1989-90 Wildfire,,,0.43048427,294.12509205,06/06/2024
,,1989-90 Wildfire,,,0.13179606,143.19271444,06/06/2024
,,1989-90 Wildfire,,,0.07224754,104.75915362,06/06/2024
,,1989-90 Wildfire,,,2.88107691,825.54453261,06/06/2024
,,1989-90 Wildfire,,,0.02479950,68.07239077,06/06/2024
,,1989-90 Wildfire,,,0.07569804,109.56289825,06/06/2024
,,1989-90 Wildfire,,,0.34399330,226.39886413,06/06/2024
,,1989-90 Wildfire,,,0.15989725,151.76304219,06/06/2024
,,1989-90 Wildfire,,,0.10729823,128.05246828,06/06/2024
,,1989-90 Wildfire,,,0.24269709,200.73945290,06/06/2024
,,1989-90 Wildfire,,,0.12519885,147.54026351,06/06/2024
,,1989-90 Wildfire,,,16.91570594,1833.86219687,06/06/2024
,,1989-90 Wildfire,,,0.09485007,121.62279146,06/06/2024
,,1989-90 Wildfire,,,0.09379988,122.12449258,06/06/2024
,,1989-90 Wildfire,,,0.08095029,117.38068269,06/06/2024
,,1989-90 Wildfire,,,0.06990008,101.12756176,06/06/2024
,,1989-90 Wildfire,,,1.79435656,559.48437507,06/06/2024
,,1989-90 Wildfire,,,217.37804970,10897.95232473,06/06/2024
,,1989-90 Wildfire,,,1.61948905,573.31360023,06/06/2024
,,1989-90 Wildfire,,,1.23173071,447.61783380,06/06/2024
,,1989-90 Wildfire,,,1.00802918,453.73273642,06/06/2024
,,1989-90 Wildfire,,,1.43104969,530.16386679,06/06/2024
,,1989-90 Wildfire,,,0.20175740,204.60703297,06/06/2024
,,1989-90 Wildfire,,,12.60338031,1490.28612618,06/06/2024
,,1989-90 Wildfire,,,517.03826460,15666.01588499,06/06/2024
,,1989-90 Wildfire,,,2.10516845,573.20280094,06/06/2024
,,1989-90 Wildfire,,,2.79139545,660.98927546,06/06/2024
,,1989-90 Wildfire,,,11.18684240,1415.72277401,06/06/2024
,,1989-90 Wildfire,,,388.78202399,18327.74633840,06/06/2024
,,1989-90 Wildfire,,,12.66659459,1815.70810564,06/06/2024
,,1989-90 Wildfire,,,26.42242653,2201.79337906,06/06/2024
,,1989-90 Wildfire,,,0.03390472,76.83958824,06/06/2024
,,1989-90 Wildfire,,,0.33389648,348.80056089,06/06/2024
,,1989-90 Wildfire,1989/12/01,,1.84237119,677.70754047,06/06/2024
New yard off Putty Rd,8990/41,1989-90 Wildfire,1989/10/07,,241.36711924,8437.46906500,06/06/2024
Pearl Beach,8990/08,1989-90 Wildfire,1989/09/10,1989/09/13,206.25304087,6853.83615136,06/06/2024
Nth Womerah Track,8990/09,1989-90 Wildfire,1989/09/12,1989/09/13,18.57169882,1783.17666621,06/06/2024
Upper Macdonald Valley,8990/22,1989-90 Wildfire,1989/09/24,,60.25437634,5066.42711306,06/06/2024
St Albans,8990/46,1989-90 Wildfire,1989/10/19,,83.77894629,4760.03374949,06/06/2024
Melon Ck area,8990/57,1989-90 Wildfire,1990/01/02,1990/01/06,676.78975376,14167.10411716,06/06/2024
Doyles Hollow,8990/38,1989-90 Wildfire,1989/10/04,,741.06886373,16020.43110238,06/06/2024
Yengo Ck,8990/36,1989-90 Wildfire,1989/10/03,,8.95501814,1402.29261752,06/06/2024
Yengo Ck,8990/36,1989-90 Wildfire,1989/10/03,,15.84434997,2321.41260141,06/06/2024
Hopwood Lagoon,8990/23,1989-90 Wildfire,1989/09/25,,21.31502598,1995.76074147,06/06/2024
Sandy Creek area,8990/37,1989-90 Wildfire,1989/10/04,,7.72871113,1214.19157312,06/06/2024
Sandy Creek area,8990/37,1989-90 Wildfire,1989/10/04,,10.01446984,1204.49504010,06/06/2024
Sandy Creek area,8990/37,1989-90 Wildfire,1989/10/04,,10.27739869,1286.48911258,06/06/2024
Womerah track,8990/39,1989-90 Wildfire,1989/10/05,,121.26833432,7010.75362953,06/06/2024
Cobblers Peg area,8990/27,1989-90 Wildfire,1989/09/25,,8.25917435,1235.63240494,06/06/2024
Sandy Creek area,8990/37,1989-90 Wildfire,1989/10/04,,6.86007597,1102.89723090,06/06/2024
Sandy Creek area,8990/37,1989-90 Wildfire,1989/10/04,,8.98554559,1185.53410935,06/06/2024
Sandy Creek area,8990/37,1989-90 Wildfire,1989/10/04,,7.74970457,1227.16277469,06/06/2024
Wright Ck (2) area,8990/20,1989-90 Wildfire,1989/09/22,,318.13265073,16267.20892242,06/06/2024
Macdonald River,8990/18,1989-90 Wildfire,1989/09/18,,51.62758861,6051.54055313,06/06/2024
Gilli Gilli Gully,8990/50,1989-90 Wildfire,1989/11/30,,3.02032096,675.27961325,06/06/2024
Sullivans Arm Gully,8990/43,1989-90 Wildfire,1989/10/10,,913.95680497,13109.61419100,06/06/2024
Gilli Gilli Gully,8990/50,1989-90 Wildfire,1989/11/30,,2.60995242,638.05323853,06/06/2024
Wrights Creek Rd,8990/21,1989-90 Wildfire,1989/09/23,,16.93106909,2018.16970422,06/06/2024
Diplock Ck,8990/58,1989-90 Wildfire,1990/01/04,1990/01/06,96.18965034,6922.47456475,06/06/2024
Wellums Lake,8990/16,1989-90 Wildfire,1989/09/17,,10.56148457,1326.79243204,06/06/2024
Boree Valley Area,8990/26,1989-90 Wildfire,1989/09/25,,5.78642729,1032.39071810,06/06/2024
Little Wallabadah Valley #2,8990/25,1989-90 Wildfire,1989/09/25,,2.88889870,691.64352755,06/06/2024
Wrights Ck,8990/04,1989-90 Wildfire,1989/08/28,,92.14780264,4580.32515435,06/06/2024
